method,t,track,reference,motion,growth,trajectory,eligible,boundary,iou,q,x,width,area
ST-MTM,7,20,0.43636474691243177,,,,False,False,,95.84072031418253,43.47695068469072,0.02665861014629911,2.9975193140878416
ST-MTM,7,10,0.4090593393805634,0.09129162368151374,0.663294217410253,0.03227198583673984,True,False,0.0028011204481792717,94.13401934684052,45.046898621172915,0.02665861014629911,2.9975193140878416
ST-MTM,7,19,0.4547232561390945,0.07168339372724979,0.6632942174102606,0.07168339372724979,True,False,0.5333333333333333,39.5195883918957,94.08637912858704,0.6931238638037769,77.93550216628388
ST-MTM,7,21,0.39573514326102044,,,,False,True,,53.66082497844392,101.14904216976637,0.186610271024108,20.98263519861489
ST-MTM,8,17,0.18685821630443478,0.07537986931177171,0.4938760654522172,0.04325556508042017,True,True,0.18226600985221675,21.207148282847488,-1.2158376736846852,0.6019377460213149,110.90821462125014
ST-MTM,8,22,0.062185564160431875,,,,False,True,,99.55530477251516,107.01757247176698,0.2765659914151968,50.957828339493304
ST-MTM,8,10,0.0559929224484159,0.35306641693214746,0.4938760654522252,0.3207944310954076,True,True,0.025,97.93142899917652,91.21227830536661,0.6507435092122194,119.90077256351367
ST-MTM,8,23,0.0257308684364611,,,,False,True,,19.81494995076505,22.902654163140383,0.17895446503336387,32.972712454966256
ST-MTM,8,19,0.037125984312236564,0.4175972718268579,0.49387606545220586,0.34591387809960816,True,True,0.0912280701754386,47.08296846822199,51.53808658569038,4.636547503137152,854.2930045150348
ST-MTM,9,24,0.09614979942537817,,,,False,True,,62.40489681761831,73.94287274866369,0.3231122285324659,65.94542490993251
ST-MTM,9,17,0.16439303913599876,0.3512512554404335,0.10227884912041907,0.3945068205208537,True,True,0.43023255813953487,22.710568399585302,42.43773309590515,1.2630750751723525,257.7866610115544
ST-MTM,9,22,0.018530921184925712,0.04365464297550616,0.10227884912042007,0.04365464297550616,True,True,0.16666666666666666,95.23835526688534,97.46206580907642,1.4980657868323135,305.74697003695985
ST-MTM,9,10,0.021673835543728853,0.07766675799214476,0.10227884912038832,0.39846118908755235,True,True,0.125,100.96082321620861,103.56168348145607,0.07343459739374225,14.987596570439209
ST-MTM,9,25,0.163218666863662,,,,False,True,,34.86041932776491,15.274179304125472,2.0121079685885164,410.6601460300343
ST-MTM,9,19,0.4792675103710549,0.5163934946832915,0.10227884912041785,0.8623073727828996,True,True,0.2807017543859649,62.60271897519656,5.090617730669965,1.1749535582998636,239.80154512702734
ST-MTM,10,17,0.22078965498918518,0.05639661585318644,0.3268360098713481,0.4509034363740401,True,True,0.6511627906976745,21.20302979595719,47.69778839465941,0.5931652020532141,167.86108158891912
ST-MTM,10,24,0.12832913415122782,0.03217933472584965,0.32683600987134426,0.03217933472584965,True,True,0.5,60.465463900184204,75.86495999833154,0.4660583730418182,131.89084981986502
ST-MTM,10,22,0.05696947509985577,0.038438553914930056,0.3268360098713204,0.005216089060576105,True,True,0.7264957264957265,93.28066886316955,100.11700587515224,1.0592235750950465,299.7519314087842
ST-MTM,10,25,0.06284450562281127,0.1003741612408507,0.3268360098713434,0.1003741612408507,True,True,0.05660377358490566,22.782907937961,15.241567263223647,0.3283593082794596,92.92309873672309
ST-MTM,10,19,0.53812266343244,0.05885515306138508,0.32683600987133876,0.9211625258442847,True,True,0.21739130434782608,59.860866768966666,-4.713852842926137,3.8979427563497318,1103.0871075843256
ST-MTM,11,17,0.31512482044019685,0.09433516545101167,0.31991556702677504,0.5452386018250518,True,True,0.42857142857142855,20.745877751133435,58.56085620395706,0.3500551290934766,71.94046353810819
ST-MTM,11,24,0.08825042448121033,0.04007870967001749,0.3199155670267543,0.007899374944167844,True,True,0.6027397260273972,61.30925005713909,71.89930099488433,1.0647510176593187,218.81890992841244
ST-MTM,11,22,0.04910212769789055,0.10607160279774633,0.3199155670267487,0.11128769185832242,True,True,0.78,94.35282716316642,88.46057183941956,1.1376791695537918,233.80650649885163
ST-MTM,11,26,0.9160044802197679,,,,False,True,,100.96082321620861,-8.959714410163539,0.058342521515580614,11.990077256351366
ST-MTM,11,27,0.1905397235515511,,,,False,False,,43.67363414259611,20.808867316409973,0.7730384100814263,158.8685236466556
ST-MTM,11,19,0.6143844907299431,0.07626182729750303,0.3199155670267651,0.9974243531417878,True,True,0.43107769423558895,73.7713112537253,0.04517236613213606,2.9608829669156567,608.4964207598318
ST-MTM,12,24,0.1822710795368147,0.27052150401802505,0.2772833652308809,0.27842087896219286,True,True,0.6636363636363637,61.163659750460496,39.29113020604273,1.2158927066726761,329.72712454966256
ST-MTM,12,22,0.25762909613333507,0.20852696843544455,0.2772833652309039,0.319814660293767,True,True,0.05128205128205128,89.86726692848544,58.951775392485224,0.044214280242641735,11.990077256351366
ST-MTM,12,26,0.3294292463223315,0.5865752338974364,0.27728336523089947,0.5865752338974365,True,True,0.19047619047619047,99.49793667277257,59.96642711409279,0.2321249712738762,62.947905595844674
ST-MTM,12,28,0.5234343718506287,,,,False,False,,28.85270734600805,-33.9594172760674,0.1326428407279252,35.970231769054095
ST-MTM,12,19,0.6208176256374867,0.006433134907543544,0.27728336523088265,1.0038574880493314,True,True,0.47540983606557374,67.73411328291996,-6.7640017935784265,4.719874415902134,1279.9407471155084
ST-MTM,13,22,0.21737482131132094,0.040254274822014165,0.13203922621987374,0.2795603854717528,True,True,0.13333333333333333,93.2806688631695,67.19569030581098,0.3784144660926074,89.92557942263525
ST-MTM,13,24,0.15426118869371372,0.028009890843100984,0.13203922621983027,0.2504109881190919,True,True,0.6090909090909091,63.235089893319966,44.72374725007432,0.8451256409401395,200.83379404388538
ST-MTM,13,29,0.0988314330037538,,,,False,True,,43.62580953114434,31.766037570693886,1.2739953691784187,302.749450722872
ST-MTM,13,28,0.4188531023676097,0.10458126948301905,0.13203922621985553,0.10458126948301902,True,True,0.12631578947368421,30.87829191514292,-19.384080368970242,1.1983124759599022,284.76433483834495
ST-MTM,13,19,0.9446570203404397,0.32383939470295314,0.13203922621982522,1.3276968827522846,True,True,0.454337899543379,78.34297182519501,-35.01587061565776,2.648901262648195,629.4790559584467
ST-MTM,14,29,0.04523003781939593,0.05360139518435787,0.11579693768475541,0.05360139518435787,True,True,0.4427860696517413,37.37943955983187,31.951835021504362,2.6766910750018766,566.531150362602
ST-MTM,14,24,0.18686490943744982,0.032603720743736096,0.1157969376847576,0.283014708862828,True,True,0.3684210526315789,69.45458154924391,47.03079241674993,0.8922303583339612,188.84371678753402
ST-MTM,14,22,0.27113271914231823,0.05375789783099734,0.11579693768473642,0.33331828330275015,True,True,0.4838709677419355,94.93231496059728,62.39638866351909,0.8780679716937385,185.84619747344618
ST-MTM,14,19,0.9322331115181418,0.012423908822297965,0.11579693768475341,1.3152729739299864,True,True,0.2713178294573643,75.24460016591942,-36.62337321625759,1.6711616235461406,353.70727906236533
