scene,method,t,feature,q,area,x,z,width
local_growth,RA-MTM,14,B,57.81730769230769,685.546875,56.81730769230769,56.81728592099886,8.2265625
local_growth,RA-MTM,14,C,78.14597315436242,523.828125,79.14597315436242,79.14578779578643,6.2859375
local_growth,RA-MTM,15,A,27.28230337078652,625.78125,26.28230337078652,26.28232323347317,7.509375
local_growth,RA-MTM,15,B,57.763324873096444,692.578125,56.763324873096444,56.76330289023558,8.3109375
local_growth,RA-MTM,15,C,78.14597315436242,523.828125,79.14597315436242,79.14578580471998,6.2859375
local_growth,RA-MTM,16,A,27.347301136363637,618.75,26.347301136363637,26.347322966991474,7.425
local_growth,RA-MTM,16,B,57.763324873096444,692.578125,56.763324873096444,56.763300437677806,8.3109375
local_growth,RA-MTM,16,C,78.18618881118881,502.734375,79.18618881118881,79.18600840149762,6.0328125
local_growth,RA-MTM,17,A,27.296511627906977,604.6875,26.296511627906977,26.296535234478764,7.2562500000000005
local_growth,RA-MTM,17,B,57.67723880597015,706.640625,56.67723880597015,56.67721121922049,8.4796875
local_growth,RA-MTM,17,C,78.24728260869566,485.15625,79.24728260869566,79.24710134181292,5.821875
local_growth,RA-MTM,18,A,27.296511627906977,604.6875,26.296511627906977,26.296535395581667,7.2562500000000005
local_growth,RA-MTM,18,B,57.54807692307692,731.25,56.54807692307692,56.54804818077287,8.775
local_growth,RA-MTM,18,C,78.24728260869566,485.15625,79.24728260869566,79.24709263883135,5.821875
local_growth,RA-MTM,19,A,27.296511627906977,604.6875,26.296511627906977,26.296535856781734,7.2562500000000005
local_growth,RA-MTM,19,B,57.529205607476634,752.34375,56.529205607476634,56.52917546224874,9.028125000000001
local_growth,RA-MTM,19,C,78.33941605839416,481.640625,79.33941605839416,79.33921937616623,5.7796875000000005
local_growth,RA-MTM,20,A,27.296511627906977,604.6875,26.296511627906977,26.296536982592638,7.2562500000000005
local_growth,RA-MTM,20,B,57.72260273972603,769.921875,56.72260273972603,56.7225704567249,9.239062500000001
local_growth,RA-MTM,20,C,78.14832089552239,471.09375,79.14832089552239,79.14812029397423,5.653125
hierarchy_change,TMTM,0,A,25.261429961089494,1807.03125,50.65143964543573,50.665644190890276,14.602272727272727
hierarchy_change,TMTM,0,B,38.67703045685279,2077.734375,66.39007600907209,66.39007600907209,16.789772727272727
hierarchy_change,TMTM,0,C,78.08219178082192,1796.484375,32.299166918163,32.299166918163,14.517045454545453
hierarchy_change,TMTM,0,D,92.77260638297872,1982.8125,85.45257600907209,85.46678055452665,16.022727272727273
hierarchy_change,TMTM,1,A,25.560897435897434,1645.3125,51.134394190890276,51.14859873634482,13.295454545454545
hierarchy_change,TMTM,1,B,38.836287313432834,1884.375,65.424166918163,65.43837146361756,15.227272727272727
hierarchy_change,TMTM,1,C,78.35170340681363,1754.296875,33.03780328179937,33.03780328179937,14.176136363636363
hierarchy_change,TMTM,1,D,92.9763986013986,2010.9375,85.31053055452665,85.32473509998118,16.25
hierarchy_change,TMTM,2,A,25.700503355704697,1571.484375,82.55484873634481,82.55484873634481,12.698863636363637
hierarchy_change,TMTM,2,B,39.24607072691552,1789.453125,68.94689419089028,68.94689419089028,14.460227272727272
hierarchy_change,TMTM,2,C,78.58272821576763,1694.53125,33.49234873634482,33.50655328179937,13.693181818181818
hierarchy_change,TMTM,2,D,92.99115245009074,1937.109375,48.20825782725392,48.20825782725392,15.65340909090909
hierarchy_change,TMTM,3,A,25.90412621359223,1448.4375,81.9582578272539,81.97246237270846,11.704545454545455
hierarchy_change,TMTM,3,B,39.375,1669.921875,69.34462146361756,69.34462146361756,13.494318181818182
hierarchy_change,TMTM,3,C,78.68885869565217,1617.1875,34.003712372708456,34.017916918163,13.068181818181818
hierarchy_change,TMTM,3,D,93.08085501858736,1891.40625,48.20825782725392,48.222462372708456,15.284090909090908
hierarchy_change,TMTM,4,A,26.12837837837838,1300.78125,81.13439419089028,81.14859873634481,10.511363636363637
hierarchy_change,TMTM,4,B,39.51080607476636,1504.6875,69.7707578272539,69.78496237270846,12.159090909090908
hierarchy_change,TMTM,4,C,78.90066964285714,1575.0,34.571894190890276,34.58609873634482,12.727272727272727
hierarchy_change,TMTM,4,D,93.50841346153847,1828.125,48.35030328179937,48.36450782725391,14.772727272727272
hierarchy_change,TMTM,5,A,26.25,1212.890625,80.22530328179937,80.22530328179937,9.801136363636363
hierarchy_change,TMTM,5,B,39.775763358778626,1381.640625,69.71393964543574,69.71393964543574,11.164772727272727
hierarchy_change,TMTM,5,C,78.93229166666667,1518.75,35.509394190890276,35.52359873634482,12.272727272727272
hierarchy_change,TMTM,5,D,93.70931952662721,1782.421875,48.8900760090721,48.8900760090721,14.40340909090909
hierarchy_change,TMTM,6,A,26.6484375,1125.0,78.69121237270846,78.705416918163,9.09090909090909
hierarchy_change,TMTM,6,B,39.998282967032964,1279.6875,68.94689419089028,68.96109873634481,10.34090909090909
hierarchy_change,TMTM,6,C,79.1636690647482,1466.015625,37.0150760090721,37.0150760090721,11.846590909090908
hierarchy_change,TMTM,6,D,93.86910860655738,1715.625,49.884394190890276,49.89859873634482,13.863636363636363
hierarchy_change,TMTM,7,A,26.581632653061224,1033.59375,77.5832578272539,77.59746237270846,8.352272727272727
hierarchy_change,TMTM,7,B,40.04303892215569,1174.21875,68.63439419089028,68.64859873634481,9.488636363636363
hierarchy_change,TMTM,7,C,79.48877805486285,1409.765625,38.09462146361755,38.09462146361755,11.392045454545455
hierarchy_change,TMTM,7,D,94.14516129032258,1634.765625,50.424166918163,50.424166918163,13.210227272727272
hierarchy_change,TMTM,8,A,26.927281368821294,924.609375,76.049166918163,76.049166918163,7.471590909090909
hierarchy_change,TMTM,8,B,40.25292642140468,1051.171875,68.03780328179937,68.03780328179937,8.494318181818182
hierarchy_change,TMTM,8,C,79.6875,1364.0625,52.441212372708456,52.455416918163,11.022727272727272
hierarchy_change,TMTM,8,D,94.33774834437087,1592.578125,40.39575782725392,40.39575782725392,12.869318181818182
hierarchy_change,TMTM,9,A,27.054655870445345,868.359375,75.25371237270846,75.25371237270846,7.017045454545454
hierarchy_change,TMTM,9,B,40.42883211678832,963.28125,67.81053055452665,67.82473509998118,7.784090909090909
hierarchy_change,TMTM,9,C,79.90463215258856,1290.234375,53.066212372708456,53.066212372708456,10.426136363636363
hierarchy_change,TMTM,9,D,94.51357466063348,1553.90625,40.93553055452664,40.94973509998118,12.556818181818182
hierarchy_change,TMTM,10,A,27.243150684931507,769.921875,74.4582578272539,74.4582578272539,6.221590909090909
hierarchy_change,TMTM,10,B,40.77017716535433,892.96875,67.69689419089028,67.71109873634481,7.215909090909091
hierarchy_change,TMTM,10,C,80.21739130434783,1212.890625,53.74803055452664,53.74803055452664,9.801136363636363
hierarchy_change,TMTM,10,D,94.69842657342657,1508.203125,41.674166918163,41.674166918163,12.1875
hierarchy_change,TMTM,11,A,27.440625,703.125,73.40712146361756,73.42132600907209,5.681818181818182
hierarchy_change,TMTM,11,B,40.95,791.015625,67.35598509998118,67.35598509998118,6.392045454545454
hierarchy_change,TMTM,11,C,80.32386363636364,1160.15625,53.80484873634482,53.81905328179937,9.375
hierarchy_change,TMTM,11,D,94.8328125,1406.25,42.6400760090721,42.65428055452664,11.363636363636363
hierarchy_change,TMTM,12,A,27.726293103448278,611.71875,72.38439419089028,72.39859873634481,4.943181818181818
hierarchy_change,TMTM,12,B,41.181640625,675.0,67.15712146361756,67.17132600907209,5.454545454545454
hierarchy_change,TMTM,12,C,80.48267326732673,1065.234375,54.628712372708456,54.628712372708456,8.607954545454545
hierarchy_change,TMTM,12,D,94.93878865979381,1364.0625,43.43553055452664,43.44973509998118,11.022727272727272
hierarchy_change,TMTM,13,A,27.724056603773583,558.984375,71.92984873634481,71.92984873634481,4.517045454545454
hierarchy_change,TMTM,13,B,41.29261363636363,618.75,67.12871237270846,67.142916918163,5.0
hierarchy_change,TMTM,13,C,80.82770270270271,1040.625,54.99803055452664,55.01223509998118,8.409090909090908
hierarchy_change,TMTM,13,D,95.1896437994723,1332.421875,44.03212146361755,44.03212146361755,10.767045454545455
hierarchy_change,TMTM,14,A,28.125,499.21875,71.27643964543574,71.29064419089028,4.034090909090909
hierarchy_change,TMTM,14,B,41.60828025477707,551.953125,67.01507600907209,67.01507600907209,4.4602272727272725
hierarchy_change,TMTM,14,C,80.95394736842105,1001.953125,55.28212146361755,55.28212146361755,8.096590909090908
hierarchy_change,TMTM,14,D,95.625,1272.65625,44.74234873634482,44.75655328179937,10.284090909090908
hierarchy_change,TMTM,15,A,28.226744186046513,453.515625,70.7082578272539,70.7082578272539,3.664772727272727
hierarchy_change,TMTM,15,B,41.625,492.1875,66.84462146361756,66.85882600907209,3.977272727272727
hierarchy_change,TMTM,15,C,80.9684065934066,959.765625,55.424166918163,55.424166918163,7.755681818181818
hierarchy_change,TMTM,15,D,95.68910256410257,1233.984375,45.39575782725392,45.39575782725392,9.971590909090908
hierarchy_change,TMTM,16,A,28.58108108108108,390.234375,70.111666918163,70.111666918163,3.153409090909091
hierarchy_change,TMTM,16,B,42.03125,421.875,66.78780328179937,66.8020078272539,3.409090909090909
hierarchy_change,TMTM,16,C,81.37089416058394,963.28125,55.36734873634482,55.38155328179937,7.784090909090909
hierarchy_change,TMTM,16,D,96.0493119266055,1149.609375,46.361666918163,46.361666918163,9.289772727272727
hierarchy_change,TMTM,17,A,28.68351063829787,330.46875,69.7707578272539,69.78496237270846,2.6704545454545454
hierarchy_change,TMTM,17,B,42.1875,337.5,67.04348509998118,67.05768964543574,2.727272727272727
hierarchy_change,TMTM,17,C,81.45758122743682,973.828125,55.33893964543573,55.33893964543573,7.869318181818182
hierarchy_change,TMTM,17,D,96.181640625,1125.0,46.816212372708456,46.830416918163,9.09090909090909
hierarchy_change,TMTM,18,A,28.98343373493976,291.796875,69.82757600907209,69.82757600907209,2.3579545454545454
hierarchy_change,TMTM,18,B,42.1875,309.375,67.35598509998118,67.37018964543574,2.5
hierarchy_change,TMTM,18,C,81.66744402985074,942.1875,55.31053055452664,55.32473509998118,7.613636363636363
hierarchy_change,TMTM,18,D,96.32364649681529,1103.90625,47.0150760090721,47.02928055452664,8.920454545454545
hierarchy_change,TMTM,19,A,29.121835443037973,277.734375,69.60030328179937,69.60030328179937,2.2443181818181817
hierarchy_change,TMTM,19,B,42.53048780487805,288.28125,67.2707578272539,67.28496237270846,2.3295454545454546
hierarchy_change,TMTM,19,C,81.91634241245136,903.515625,55.39575782725391,55.39575782725391,7.301136363636363
hierarchy_change,TMTM,19,D,96.50847457627118,1037.109375,47.52643964543573,47.52643964543573,8.380681818181818
hierarchy_change,TMTM,20,A,29.516129032258064,217.96875,69.1457578272539,69.15996237270846,1.7613636363636362
hierarchy_change,TMTM,20,B,42.890625,225.0,67.32757600907209,67.34178055452665,1.8181818181818181
hierarchy_change,TMTM,20,C,81.9825,878.90625,55.59462146361755,55.6088260090721,7.102272727272727
hierarchy_change,TMTM,20,D,96.83552631578948,1001.953125,47.98098509998118,47.98098509998118,8.096590909090908
hierarchy_change,ST-MTM,0,A,25.261429961089494,1807.03125,11.162407219510357,0.321219719510367,21.684375000000003
hierarchy_change,ST-MTM,0,B,38.67703045685279,2077.734375,42.815052787610725,42.81505278761074,24.932812499999997
hierarchy_change,ST-MTM,0,C,78.08219178082192,1796.484375,100.04243383675629,110.76350540521256,21.557812500000004
hierarchy_change,ST-MTM,0,D,92.77260638297872,1982.8125,80.77336473786556,80.77336473786556,23.79375
hierarchy_change,ST-MTM,1,A,25.560897435897434,1645.3125,11.680670711716147,2.0079509590917155,20.742831325301566
hierarchy_change,ST-MTM,1,B,38.836287313432834,1884.375,42.733375172945074,42.73337517294509,23.756746987951182
hierarchy_change,ST-MTM,1,C,78.35170340681363,1754.296875,99.45697184780137,110.51438299237944,22.11682228915614
hierarchy_change,ST-MTM,1,D,92.9763986013986,2010.9375,80.92224084928034,80.92224084928034,25.35234939759113
hierarchy_change,ST-MTM,2,A,25.700503355704697,1571.484375,11.99396157176048,2.463440276487475,20.668693438915653
hierarchy_change,ST-MTM,2,B,39.24607072691552,1789.453125,42.90760642180312,42.90760642180314,23.53549208144483
hierarchy_change,ST-MTM,2,C,78.58272821576763,1694.53125,98.79949135835285,109.94201511400776,22.287047511309833
hierarchy_change,ST-MTM,2,D,92.99115245009074,1937.109375,81.09219922982646,81.09219922982648,25.47751696832968
hierarchy_change,ST-MTM,3,A,25.90412621359223,1448.4375,12.477651241568068,3.5890331262713744,20.10139257294523
hierarchy_change,ST-MTM,3,B,39.375,1669.921875,42.90637990352678,42.90637990352677,23.175149204242018
hierarchy_change,ST-MTM,3,C,78.68885869565217,1617.1875,98.07850947956271,109.29916067319583,22.44330238726623
hierarchy_change,ST-MTM,3,D,93.08085501858736,1891.40625,81.33071795708537,81.33071795708537,26.248905835546537
hierarchy_change,ST-MTM,4,A,26.12837837837838,1300.78125,12.878817387263553,5.0635301750315875,19.268650906066483
hierarchy_change,ST-MTM,4,B,39.51080607476636,1504.6875,42.717930639726134,42.71793063972615,22.289142128934195
hierarchy_change,ST-MTM,4,C,78.90066964285714,1575.0,97.58043122199538,109.2447766352707,23.330690826550615
hierarchy_change,ST-MTM,4,D,93.50841346153847,1828.125,81.61607933275786,81.61607933275786,27.08026613844869
hierarchy_change,ST-MTM,5,A,26.25,1212.890625,13.246547214614694,5.750238472293603,18.92022585025721
hierarchy_change,ST-MTM,5,B,39.775763358778626,1381.640625,42.7027715418283,42.70277154182831,21.552605095982038
hierarchy_change,ST-MTM,5,C,78.93229166666667,1518.75,96.946916404109,108.79162302194011,23.691413235662196
hierarchy_change,ST-MTM,5,D,93.70931952662721,1782.421875,81.89702342119094,81.89702342119094,27.804505818098548
hierarchy_change,ST-MTM,6,A,26.6484375,1125.0,13.804178884635107,6.685726432627007,18.52108370780435
hierarchy_change,ST-MTM,6,B,39.998282967032964,1279.6875,42.60781012116627,42.60781012116627,21.067732484795272
hierarchy_change,ST-MTM,6,C,79.1636690647482,1466.015625,96.2093655638758,108.27600755792038,24.135283988089157
hierarchy_change,ST-MTM,6,D,93.86910860655738,1715.625,82.17190401206575,81.85211473962303,28.244649819311235
hierarchy_change,ST-MTM,7,A,26.581632653061224,1033.59375,13.951293760383436,13.951293760383436,18.09826807228916
hierarchy_change,ST-MTM,7,B,40.04303892215569,1174.21875,42.394115311290236,42.394115311290236,20.56061746987953
hierarchy_change,ST-MTM,7,C,79.48877805486285,1409.765625,75.292783915978,75.292783915978,24.68505271084337
hierarchy_change,ST-MTM,7,D,94.14516129032258,1634.765625,103.15506559409123,103.15506559409123,28.62481174698795
hierarchy_change,ST-MTM,8,A,26.927281368821294,924.609375,14.465226449877719,14.465226449877719,17.240043656450467
hierarchy_change,ST-MTM,8,B,40.25292642140468,1051.171875,42.166674383541306,42.166674383541306,19.59989754098359
hierarchy_change,ST-MTM,8,C,79.6875,1364.0625,72.81319814719971,72.81319814719971,25.433980755523876
hierarchy_change,ST-MTM,8,D,94.33774834437087,1592.578125,105.34815960112417,105.34815960112417,29.69482804704205
hierarchy_change,ST-MTM,9,A,27.054655870445345,868.359375,14.821390104459425,14.821390104459425,17.079910714285717
hierarchy_change,ST-MTM,9,B,40.42883211678832,963.28125,41.9450475689067,41.9450475689067,18.94694548872181
hierarchy_change,ST-MTM,9,C,79.90463215258856,1290.234375,72.46638968024169,72.46638968024169,25.377843045112783
hierarchy_change,ST-MTM,9,D,94.51357466063348,1553.90625,105.56043122813504,105.56043122813504,30.564050751879698
hierarchy_change,ST-MTM,10,A,27.243150684931507,769.921875,15.094144749235213,15.094144749235213,16.151689053728944
hierarchy_change,ST-MTM,10,B,40.77017716535433,892.96875,41.77061436557872,41.77061436557872,18.73300922213312
hierarchy_change,ST-MTM,10,C,80.21739130434783,1212.890625,72.37871833771668,72.37871833771668,25.444441659983966
hierarchy_change,ST-MTM,10,D,94.69842657342657,1508.203125,105.54978112921225,105.54978112921225,31.63961006415397
hierarchy_change,ST-MTM,11,A,27.440625,703.125,15.541427863733148,15.541427863733148,15.925324675324674
hierarchy_change,ST-MTM,11,B,40.95,791.015625,41.48224578245906,41.48224578245906,17.915990259740255
hierarchy_change,ST-MTM,11,C,80.32386363636364,1160.15625,72.28583703511654,72.28583703511654,26.27678571428572
hierarchy_change,ST-MTM,11,D,94.8328125,1406.25,105.4837479004341,105.4837479004341,31.850649350649356
hierarchy_change,ST-MTM,12,A,27.726293103448278,611.71875,15.907810717731039,15.907810717731039,15.139605014191119
hierarchy_change,ST-MTM,12,B,41.181640625,675.0,41.2386786174153,41.2386786174153,16.70577105014192
hierarchy_change,ST-MTM,12,C,80.48267326732673,1065.234375,72.26019951177845,72.26019951177845,26.363794938505208
hierarchy_change,ST-MTM,12,D,94.93878865979381,1364.0625,105.38656973481805,105.38656973481807,33.75957899716178
hierarchy_change,ST-MTM,13,A,27.724056603773583,558.984375,16.28085166607518,16.28085166607518,14.47824876237624
hierarchy_change,ST-MTM,13,B,41.29261363636363,618.75,40.68843643010831,40.68843643010831,16.02623762376237
