t,kind,order,SNS,TW1,TW3,sse,passes_guard
38,same_history,"(5, 4, 3, 2, 1, 0)",0.1244369314879229,0.875,,22568.936947733968,False
39,tmtm,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6))",0.21931382080331957,0.8,0.9047619047619048,113423.04008591308,False
39,tmtm,"(np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(0))",0.23558076657489413,0.6857142857142857,0.8095238095238095,115874.97142815802,False
39,tmtm,"(np.int64(0), np.int64(4), np.int64(5), np.int64(6), np.int64(1), np.int64(2), np.int64(3))",0.2996101230650286,0.6571428571428571,0.5952380952380952,119988.82392956696,False
39,tmtm,"(np.int64(4), np.int64(5), np.int64(6), np.int64(1), np.int64(2), np.int64(3), np.int64(0))",0.30413346346317244,0.7428571428571429,0.6904761904761905,116895.25402942907,False
39,tmtm,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(4))",0.2367989475094102,0.9142857142857143,0.7380952380952381,113153.7436387402,False
39,tmtm,"(np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(4), np.int64(0))",0.25363394533598316,0.7428571428571429,0.6428571428571428,116436.10712022502,False
39,tmtm,"(np.int64(0), np.int64(5), np.int64(6), np.int64(4), np.int64(1), np.int64(2), np.int64(3))",0.2689310280219022,0.8,0.6190476190476191,118562.48488362583,False
39,tmtm,"(np.int64(5), np.int64(6), np.int64(4), np.int64(1), np.int64(2), np.int64(3), np.int64(0))",0.2758094925304584,0.7428571428571429,0.7619047619047619,116299.34712272776,False
39,tmtm,"(np.int64(0), np.int64(3), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6))",0.2622291405399567,0.6571428571428571,0.8333333333333334,115342.33520842636,False
39,tmtm,"(np.int64(3), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(0))",0.27228607049924836,0.6285714285714286,0.7380952380952381,117474.64240902675,False
39,tmtm,"(np.int64(0), np.int64(4), np.int64(5), np.int64(6), np.int64(3), np.int64(1), np.int64(2))",0.2732773173520897,0.5714285714285714,0.7619047619047619,118847.83978598117,False
39,tmtm,"(np.int64(4), np.int64(5), np.int64(6), np.int64(3), np.int64(1), np.int64(2), np.int64(0))",0.27276369410699264,0.6571428571428571,0.8571428571428572,115434.64574419869,False
39,tmtm,"(np.int64(0), np.int64(3), np.int64(1), np.int64(2), np.int64(5), np.int64(6), np.int64(4))",0.27837462266483665,0.7714285714285715,0.6666666666666667,115073.03876125348,False
39,tmtm,"(np.int64(3), np.int64(1), np.int64(2), np.int64(5), np.int64(6), np.int64(4), np.int64(0))",0.28973617262718554,0.6857142857142857,0.5714285714285714,118035.77810109373,False
39,tmtm,"(np.int64(0), np.int64(5), np.int64(6), np.int64(4), np.int64(3), np.int64(1), np.int64(2))",0.24208984808455894,0.8285714285714285,0.7857142857142857,117421.50074004004,False
39,tmtm,"(np.int64(5), np.int64(6), np.int64(4), np.int64(3), np.int64(1), np.int64(2), np.int64(0))",0.243331318035092,0.7714285714285715,0.8809523809523809,114838.7388374974,False
39,tmtm,"(np.int64(0), np.int64(2), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6))",0.22670162710828423,0.6571428571428571,0.9047619047619048,113702.2919740443,False
39,tmtm,"(np.int64(2), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(0))",0.2399072256756891,0.6285714285714286,0.8095238095238095,115574.47823940124,False
39,tmtm,"(np.int64(0), np.int64(4), np.int64(5), np.int64(6), np.int64(2), np.int64(1), np.int64(3))",0.3057480722637618,0.6,0.6904761904761905,120677.90199741702,False
39,tmtm,"(np.int64(4), np.int64(5), np.int64(6), np.int64(2), np.int64(1), np.int64(3), np.int64(0))",0.3067172721559965,0.6857142857142857,0.7857142857142857,117004.58702039112,False
39,tmtm,"(np.int64(0), np.int64(2), np.int64(1), np.int64(3), np.int64(5), np.int64(6), np.int64(4))",0.2442958375573644,0.7714285714285715,0.7380952380952381,113437.63458012586,False
39,tmtm,"(np.int64(2), np.int64(1), np.int64(3), np.int64(5), np.int64(6), np.int64(4), np.int64(0))",0.2580602582339841,0.6857142857142857,0.6428571428571428,116140.25298472267,False
39,tmtm,"(np.int64(0), np.int64(5), np.int64(6), np.int64(4), np.int64(2), np.int64(1), np.int64(3))",0.27537285486549334,0.8,0.6904761904761905,119256.20200473031,False
39,tmtm,"(np.int64(5), np.int64(6), np.int64(4), np.int64(2), np.int64(1), np.int64(3), np.int64(0))",0.2788855034637727,0.7428571428571429,0.8095238095238095,116413.31916694426,False
39,tmtm,"(np.int64(0), np.int64(3), np.int64(2), np.int64(1), np.int64(4), np.int64(5), np.int64(6))",0.2613087227003917,0.7428571428571429,0.7380952380952381,115392.53339536935,False
39,tmtm,"(np.int64(3), np.int64(2), np.int64(1), np.int64(4), np.int64(5), np.int64(6), np.int64(0))",0.2678281370937841,0.6857142857142857,0.6428571428571428,116945.09551908172,False
39,tmtm,"(np.int64(0), np.int64(4), np.int64(5), np.int64(6), np.int64(3), np.int64(2), np.int64(1))",0.27036567732805705,0.6571428571428571,0.7619047619047619,119307.86415264299,False
39,tmtm,"(np.int64(4), np.int64(5), np.int64(6), np.int64(3), np.int64(2), np.int64(1), np.int64(0))",0.267488139323387,0.8,0.8571428571428572,115314.9250339725,False
39,tmtm,"(np.int64(0), np.int64(3), np.int64(2), np.int64(1), np.int64(5), np.int64(6), np.int64(4))",0.27793451277541326,0.8571428571428572,0.5714285714285714,115127.87600145089,False
39,tmtm,"(np.int64(3), np.int64(2), np.int64(1), np.int64(5), np.int64(6), np.int64(4), np.int64(0))",0.2855852287106969,0.7428571428571429,0.47619047619047616,117510.87026440313,False
39,tmtm,"(np.int64(0), np.int64(5), np.int64(6), np.int64(4), np.int64(3), np.int64(2), np.int64(1))",0.2392344149462201,0.9142857142857143,0.8333333333333334,117886.1641599563,False
39,tmtm,"(np.int64(5), np.int64(6), np.int64(4), np.int64(3), np.int64(2), np.int64(1), np.int64(0))",0.2381481815348846,0.9142857142857143,0.9285714285714286,114723.65718052565,False
39,tmtm,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(5))",0.21284858348281188,0.9142857142857143,0.9047619047619048,113717.86334128393,False
39,tmtm,"(np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(5), np.int64(0))",0.22893908379988867,0.8571428571428572,0.8095238095238095,115738.42514090938,False
39,tmtm,"(np.int64(0), np.int64(4), np.int64(6), np.int64(5), np.int64(1), np.int64(2), np.int64(3))",0.29907174958691657,0.7428571428571429,0.47619047619047616,120048.03669864064,False
39,tmtm,"(np.int64(4), np.int64(6), np.int64(5), np.int64(1), np.int64(2), np.int64(3), np.int64(0))",0.3029540079487058,0.8571428571428572,0.5714285714285714,116523.09725588321,False
39,tmtm,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(6), np.int64(5), np.int64(4))",0.23814099507796996,0.8285714285714285,0.8571428571428572,113660.43295666475,False
39,tmtm,"(np.int64(1), np.int64(2), np.int64(3), np.int64(6), np.int64(5), np.int64(4), np.int64(0))",0.25456922399070103,0.6857142857142857,0.7619047619047619,116511.42689553002,False
39,tmtm,"(np.int64(0), np.int64(6), np.int64(5), np.int64(4), np.int64(1), np.int64(2), np.int64(3))",0.2758882094159947,0.6857142857142857,0.6428571428571428,118833.56371525319,False
39,tmtm,"(np.int64(6), np.int64(5), np.int64(4), np.int64(1), np.int64(2), np.int64(3), np.int64(0))",0.2817855226167193,0.7428571428571429,0.7380952380952381,116139.0564117356,False
39,tmtm,"(np.int64(0), np.int64(3), np.int64(1), np.int64(2), np.int64(4), np.int64(6), np.int64(5))",0.25642481466413025,0.7714285714285715,0.8333333333333334,115637.1584637972,False
39,tmtm,"(np.int64(3), np.int64(1), np.int64(2), np.int64(4), np.int64(6), np.int64(5), np.int64(0))",0.26591456605760944,0.8,0.7380952380952381,117338.0961217781,False
39,tmtm,"(np.int64(0), np.int64(4), np.int64(6), np.int64(5), np.int64(3), np.int64(1), np.int64(2))",0.27268085654359686,0.6571428571428571,0.6428571428571428,118907.05255505485,False
39,tmtm,"(np.int64(4), np.int64(6), np.int64(5), np.int64(3), np.int64(1), np.int64(2), np.int64(0))",0.2717670831508264,0.7714285714285715,0.7380952380952381,115062.48897065286,False
39,tmtm,"(np.int64(0), np.int64(3), np.int64(1), np.int64(2), np.int64(6), np.int64(5), np.int64(4))",0.2800385388242307,0.6857142857142857,0.7857142857142857,115579.72807917804,False
39,tmtm,"(np.int64(3), np.int64(1), np.int64(2), np.int64(6), np.int64(5), np.int64(4), np.int64(0))",0.2906736487306713,0.6285714285714286,0.6904761904761905,118111.09787639875,False
39,tmtm,"(np.int64(0), np.int64(6), np.int64(5), np.int64(4), np.int64(3), np.int64(1), np.int64(2))",0.24919001442982186,0.7142857142857143,0.7619047619047619,117692.57957166739,False
39,tmtm,"(np.int64(6), np.int64(5), np.int64(4), np.int64(3), np.int64(1), np.int64(2), np.int64(0))",0.2497307007199587,0.7714285714285715,0.8571428571428572,114678.44812650526,False
39,tmtm,"(np.int64(0), np.int64(2), np.int64(1), np.int64(3), np.int64(4), np.int64(6), np.int64(5))",0.22016223848800895,0.7714285714285715,0.9047619047619048,113994.79570278793,False
39,tmtm,"(np.int64(2), np.int64(1), np.int64(3), np.int64(4), np.int64(6), np.int64(5), np.int64(0))",0.23319226251756048,0.8,0.8095238095238095,115435.61242552538,False
39,tmtm,"(np.int64(0), np.int64(4), np.int64(6), np.int64(5), np.int64(2), np.int64(1), np.int64(3))",0.3049811228155873,0.6857142857142857,0.5714285714285714,120734.79523986348,False
39,tmtm,"(np.int64(4), np.int64(6), np.int64(5), np.int64(2), np.int64(1), np.int64(3), np.int64(0))",0.30534211815197887,0.8,0.6666666666666667,116630.11072021806,False
39,tmtm,"(np.int64(0), np.int64(2), np.int64(1), np.int64(3), np.int64(6), np.int64(5), np.int64(4))",0.24551547388443004,0.6857142857142857,0.8571428571428572,113942.0043714232,False
39,tmtm,"(np.int64(2), np.int64(1), np.int64(3), np.int64(6), np.int64(5), np.int64(4), np.int64(0))",0.25879204383391635,0.6285714285714286,0.7619047619047619,116213.25323340046,False
39,tmtm,"(np.int64(0), np.int64(6), np.int64(5), np.int64(4), np.int64(2), np.int64(1), np.int64(3))",0.2821465074998915,0.6857142857142857,0.6904761904761905,119524.96130973047,False
39,tmtm,"(np.int64(6), np.int64(5), np.int64(4), np.int64(2), np.int64(1), np.int64(3), np.int64(0))",0.2846229905734312,0.7428571428571429,0.7857142857142857,116250.70892932489,False
39,tmtm,"(np.int64(0), np.int64(3), np.int64(2), np.int64(1), np.int64(4), np.int64(6), np.int64(5))",0.2552448385035933,0.8571428571428572,0.7380952380952381,115685.03712411296,False
39,tmtm,"(np.int64(3), np.int64(2), np.int64(1), np.int64(4), np.int64(6), np.int64(5), np.int64(0))",0.2612902562174967,0.8571428571428572,0.6428571428571428,116806.22970520586,False
39,tmtm,"(np.int64(0), np.int64(4), np.int64(6), np.int64(5), np.int64(3), np.int64(2), np.int64(1))",0.2694956656460733,0.7428571428571429,0.6428571428571428,119364.75739508946,False
39,tmtm,"(np.int64(4), np.int64(6), np.int64(5), np.int64(3), np.int64(2), np.int64(1), np.int64(0))",0.266354463851514,0.9142857142857143,0.7380952380952381,114940.44873379945,False
39,tmtm,"(np.int64(0), np.int64(3), np.int64(2), np.int64(1), np.int64(6), np.int64(5), np.int64(4))",0.2793909477744338,0.7714285714285715,0.6904761904761905,115632.24579274823,False
39,tmtm,"(np.int64(3), np.int64(2), np.int64(1), np.int64(6), np.int64(5), np.int64(4), np.int64(0))",0.28632459626023865,0.6857142857142857,0.5952380952380952,117583.87051308094,False
39,tmtm,"(np.int64(0), np.int64(6), np.int64(5), np.int64(4), np.int64(3), np.int64(2), np.int64(1))",0.24621645197779832,0.8,0.8095238095238095,118154.92346495643,False
39,tmtm,"(np.int64(6), np.int64(5), np.int64(4), np.int64(3), np.int64(2), np.int64(1), np.int64(0))",0.24446025722797124,0.9142857142857143,0.9047619047619048,114561.04694290627,False
39,free,"(0, 1, 2, 3, 4, 5, 6)",0.08257950044398181,0.9428571428571428,0.9285714285714286,14329.98650751973,False
39,free,"(0, 1, 2, 3, 4, 6, 5)",0.06604194398516254,0.9714285714285714,0.9761904761904762,11460.2311850939,True
39,free,"(0, 1, 2, 3, 5, 6, 4)",0.13006774079219102,0.9428571428571428,0.8333333333333334,22570.60118545674,False
39,free,"(0, 1, 2, 3, 6, 5, 4)",0.12467505351800977,0.8285714285714285,0.9047619047619048,21634.81039642681,False
39,free,"(0, 2, 1, 3, 4, 5, 6)",0.10241099940807027,0.8571428571428572,0.8809523809523809,17771.33830853672,False
39,free,"(0, 2, 1, 3, 4, 6, 5)",0.08587344294928441,0.8857142857142857,0.8809523809523809,14901.582986110892,False
39,free,"(0, 2, 1, 3, 5, 6, 4)",0.1498992397563115,0.7714285714285715,0.8333333333333334,26011.95298647373,False
39,free,"(0, 2, 1, 3, 6, 5, 4)",0.1445065524821054,0.6571428571428571,0.8809523809523809,25076.162197443802,False
39,free,"(0, 3, 1, 2, 4, 5, 6)",0.1354063623172439,0.7142857142857143,0.8333333333333334,23497.009967453607,False
39,free,"(0, 3, 1, 2, 4, 6, 5)",0.11886880585847437,0.7714285714285715,0.8095238095238095,20627.254645027777,False
39,free,"(0, 3, 1, 2, 5, 6, 4)",0.18289460266549978,0.7714285714285715,0.7142857142857143,31737.624645390617,False
39,free,"(0, 3, 1, 2, 6, 5, 4)",0.17750191539128188,0.6571428571428571,0.7619047619047619,30801.83385636069,False
39,free,"(0, 3, 2, 1, 4, 5, 6)",0.14251243784754233,0.8,0.7380952380952381,24730.124310866548,False
39,free,"(0, 3, 2, 1, 4, 6, 5)",0.12597488138872626,0.8857142857142857,0.7619047619047619,21860.36898844073,False
39,free,"(0, 3, 2, 1, 5, 6, 4)",0.19000067819575475,0.8857142857142857,0.5714285714285714,32970.73898880356,False
39,free,"(0, 3, 2, 1, 6, 5, 4)",0.18460799092157126,0.7714285714285715,0.6904761904761905,32034.94819977363,False
39,free,"(0, 4, 5, 6, 1, 2, 3)",0.21168473695230494,0.6857142857142857,0.6190476190476191,36733.56472326926,False
39,free,"(0, 4, 5, 6, 2, 1, 3)",0.21050882947436578,0.5714285714285714,0.6428571428571428,36529.50998568641,False
39,free,"(0, 4, 5, 6, 3, 1, 2)",0.18144879697522204,0.6,0.7619047619047619,31486.734582807272,False
39,free,"(0, 4, 5, 6, 3, 2, 1)",0.17004174835357458,0.6857142857142857,0.7619047619047619,29507.274160305773,False
39,free,"(0, 4, 6, 5, 1, 2, 3)",0.2184578707357609,0.8,0.47619047619047616,37908.903823268025,False
39,free,"(0, 4, 6, 5, 2, 1, 3)",0.21728196325782967,0.6857142857142857,0.5714285714285714,37704.84908568518,False
39,free,"(0, 4, 6, 5, 3, 1, 2)",0.18822193075867294,0.7142857142857143,0.6428571428571428,32662.07368280604,False
39,free,"(0, 4, 6, 5, 3, 2, 1)",0.17681488213702515,0.8,0.6428571428571428,30682.61326030454,False
39,free,"(0, 5, 6, 4, 1, 2, 3)",0.14835308489994595,0.9142857142857143,0.7142857142857143,25743.64937466432,False
39,free,"(0, 5, 6, 4, 2, 1, 3)",0.14717717742201492,0.8,0.7380952380952381,25539.594637081478,False
39,free,"(0, 5, 6, 4, 3, 1, 2)",0.11811714492285799,0.9428571428571428,0.7619047619047619,20496.819234202325,False
39,free,"(0, 5, 6, 4, 3, 2, 1)",0.10671009630121023,0.9714285714285714,0.8095238095238095,18517.358811700833,False
39,free,"(0, 6, 5, 4, 1, 2, 3)",0.1672798437037738,0.7142857142857143,0.6666666666666667,29028.001990412355,False
39,free,"(0, 6, 5, 4, 2, 1, 3)",0.1661039362258336,0.6571428571428571,0.7142857142857143,28823.947252829512,False
39,free,"(0, 6, 5, 4, 3, 1, 2)",0.13704390372669165,0.8285714285714285,0.7142857142857143,23781.171849950362,False
39,free,"(0, 6, 5, 4, 3, 2, 1)",0.12563685510504424,0.8571428571428572,0.7142857142857143,21801.711427448867,False
39,free,"(1, 2, 3, 4, 5, 6, 0)",0.12563685510504424,0.8571428571428572,0.7142857142857143,21801.711427448863,False
39,free,"(1, 2, 3, 4, 6, 5, 0)",0.10671009630121023,0.9714285714285714,0.8095238095238095,18517.35881170083,False
39,free,"(1, 2, 3, 5, 6, 4, 0)",0.17681488213702515,0.8,0.6428571428571428,30682.61326030454,False
39,free,"(1, 2, 3, 6, 5, 4, 0)",0.17004174835357458,0.6857142857142857,0.7619047619047619,29507.27416030578,False
39,free,"(2, 1, 3, 4, 5, 6, 0)",0.13704390372669165,0.8285714285714285,0.7142857142857143,23781.171849950366,False
39,free,"(2, 1, 3, 4, 6, 5, 0)",0.11811714492285799,0.9428571428571428,0.7619047619047619,20496.81923420233,False
39,free,"(2, 1, 3, 5, 6, 4, 0)",0.18822193075867294,0.7142857142857143,0.6428571428571428,32662.073682806033,False
39,free,"(2, 1, 3, 6, 5, 4, 0)",0.18144879697522204,0.6,0.7619047619047619,31486.734582807272,False
39,free,"(3, 1, 2, 4, 5, 6, 0)",0.16610393622583366,0.6571428571428571,0.7142857142857143,28823.94725282951,False
39,free,"(3, 1, 2, 4, 6, 5, 0)",0.1471771774220149,0.8,0.7380952380952381,25539.59463708147,False
39,free,"(3, 1, 2, 5, 6, 4, 0)",0.21728196325782967,0.6857142857142857,0.5714285714285714,37704.84908568518,False
39,free,"(3, 1, 2, 6, 5, 4, 0)",0.21050882947436583,0.5714285714285714,0.6428571428571428,36529.50998568641,False
39,free,"(3, 2, 1, 4, 5, 6, 0)",0.16727984370377377,0.7142857142857143,0.6666666666666667,29028.00199041235,False
39,free,"(3, 2, 1, 4, 6, 5, 0)",0.14835308489994598,0.9142857142857143,0.7142857142857143,25743.64937466432,False
39,free,"(3, 2, 1, 5, 6, 4, 0)",0.21845787073576084,0.8,0.47619047619047616,37908.90382326802,False
39,free,"(3, 2, 1, 6, 5, 4, 0)",0.21168473695230502,0.6857142857142857,0.6190476190476191,36733.56472326926,False
39,free,"(4, 5, 6, 1, 2, 3, 0)",0.18460799092157126,0.7714285714285715,0.6904761904761905,32034.948199773622,False
39,free,"(4, 5, 6, 2, 1, 3, 0)",0.17750191539128188,0.6571428571428571,0.7619047619047619,30801.83385636069,False
39,free,"(4, 5, 6, 3, 1, 2, 0)",0.1445065524821054,0.6571428571428571,0.8809523809523809,25076.162197443802,False
39,free,"(4, 5, 6, 3, 2, 1, 0)",0.12467505351800974,0.8285714285714285,0.9047619047619048,21634.81039642681,False
39,free,"(4, 6, 5, 1, 2, 3, 0)",0.19000067819575475,0.8857142857142857,0.5714285714285714,32970.73898880357,False
39,free,"(4, 6, 5, 2, 1, 3, 0)",0.18289460266549976,0.7714285714285715,0.7142857142857143,31737.62464539062,False
39,free,"(4, 6, 5, 3, 1, 2, 0)",0.1498992397563115,0.7714285714285715,0.8333333333333334,26011.952986473734,False
39,free,"(4, 6, 5, 3, 2, 1, 0)",0.13006774079219102,0.9428571428571428,0.8333333333333334,22570.60118545674,False
39,free,"(5, 6, 4, 1, 2, 3, 0)",0.12597488138872623,0.8857142857142857,0.7619047619047619,21860.368988440725,False
39,free,"(5, 6, 4, 2, 1, 3, 0)",0.11886880585847437,0.7714285714285715,0.8095238095238095,20627.254645027777,False
39,free,"(5, 6, 4, 3, 1, 2, 0)",0.08587344294928441,0.8857142857142857,0.8809523809523809,14901.582986110892,False
39,free,"(5, 6, 4, 3, 2, 1, 0)",0.06604194398516255,0.9714285714285714,0.9761904761904762,11460.2311850939,True
39,free,"(6, 5, 4, 1, 2, 3, 0)",0.1425124378475424,0.8,0.7380952380952381,24730.12431086655,False
39,free,"(6, 5, 4, 2, 1, 3, 0)",0.1354063623172439,0.7142857142857143,0.8333333333333334,23497.009967453603,False
39,free,"(6, 5, 4, 3, 1, 2, 0)",0.10241099940807027,0.8571428571428572,0.8809523809523809,17771.338308536724,False
39,free,"(6, 5, 4, 3, 2, 1, 0)",0.08257950044398182,0.9428571428571428,0.9285714285714286,14329.98650751973,False
39,same_history,"(0, 1, 2, 3, 4, 5, 6)",0.08263423031564496,0.9428571428571428,0.9285714285714286,14378.1995426328,False
39,same_history,"(0, 1, 2, 3, 4, 6, 5)",0.06611517170961594,0.9428571428571428,0.9523809523809523,11515.277656186974,True
39,same_history,"(0, 1, 2, 3, 5, 6, 4)",0.1313358419962158,0.9142857142857143,0.8571428571428572,22825.374509232162,False
39,same_history,"(0, 1, 2, 3, 6, 5, 4)",0.12498342912904957,0.8285714285714285,0.9047619047619048,21728.94781503887,False
39,same_history,"(0, 2, 1, 3, 4, 5, 6)",0.10247625482138495,0.8571428571428572,0.8809523809523809,17796.334221657133,False
39,same_history,"(0, 2, 1, 3, 4, 6, 5)",0.08596445592438245,0.8571428571428572,0.8809523809523809,14933.412307142875,False
39,same_history,"(0, 2, 1, 3, 5, 6, 4)",0.15117096537888472,0.7714285714285715,0.8333333333333334,26243.509220500608,False
39,same_history,"(0, 2, 1, 3, 6, 5, 4)",0.14483257113398632,0.6571428571428571,0.8809523809523809,25147.08256874965,False
